,symbol,priceChangePercent,openPrice,highPrice,lowPrice,count
1688,FTMETH,-2.158,0.00020850,0.00020930,0.00020080,821
1689,SOLETH,-1.156,0.04583000,0.04684000,0.04439000,15656
1690,SSVBTC,3.547,0.00062030,0.00068400,0.00060720,11145
1691,SSVETH,5.097,0.01124200,0.01241500,0.01104400,2973
1692,LAZIOTRY,-1.173,61.37000000,61.51000000,59.96000000,2726
1693,LAZIOEUR,-1.086,1.84100000,1.92500000,1.81600000,53
1694,LAZIOBTC,-0.587,0.00004772,0.00004901,0.00004744,491
1695,LAZIOUSDT,-2.670,2.06000000,2.06400000,1.98000000,10667
1696,CHESSBTC,-2.253,0.00000577,0.00000629,0.00000561,2579
1697,CHESSBNB,0.000,0.00000000,0.00000000,0.00000000,0
1698,CHESSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1699,CHESSUSDT,-2.558,0.24630000,0.26550000,0.23460000,57223
1700,FTMAUD,0.000,0.00000000,0.00000000,0.00000000,0
1701,FTMBRL,0.000,0.00000000,0.00000000,0.00000000,0
1702,SCRTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1703,ADXUSDT,-2.846,0.20380000,0.20430000,0.19710000,3343
1704,AUCTIONUSDT,2.969,30.65000000,33.41000000,29.10000000,182703
1705,CELOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1706,FTMRUB,0.000,0.00000000,0.00000000,0.00000000,0
1707,NUAUD,0.000,0.00000000,0.00000000,0.00000000,0
1708,NURUB,0.000,0.00000000,0.00000000,0.00000000,0
1709,REEFTRY,-5.211,0.06966000,0.07016000,0.06539000,2276
1710,REEFBIDR,0.000,0.00,0.00,0.00,0
1711,SHIBDOGE,0.869,0.00011510,0.00011680,0.00011420,1906
1712,DARUSDT,-7.233,0.16106000,0.16275000,0.14804000,30643
1713,DARBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1714,DARBNB,-7.663,0.00051088,0.00051249,0.00046849,156
1715,DARBTC,-5.600,0.00000375,0.00000378,0.00000353,831
1716,BNXBTC,-1.078,0.00000742,0.00000754,0.00000732,2709
1717,BNXBNB,0.000,0.00000000,0.00000000,0.00000000,0
1718,BNXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1719,BNXUSDT,-2.609,0.31810000,0.31910000,0.30770000,16259
1720,RGTUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1721,RGTBTC,0.000,0.00000000,0.00000000,0.00000000,0
1722,RGTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1723,RGTBNB,0.000,0.00000000,0.00000000,0.00000000,0
1724,LAZIOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1725,OXTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1726,MANATRY,-2.253,15.98000000,16.01000000,15.22000000,3589
1727,ALGORUB,0.000,0.00000000,0.00000000,0.00000000,0
1728,SHIBUAH,0.000,0.00000000,0.00000000,0.00000000,0
1729,LUNABIDR,0.000,0.00,0.00,0.00,0
1730,AUDUSDC,0.000,0.00000000,0.00000000,0.00000000,0
1731,MOVRBTC,-10.614,0.00071320,0.00073690,0.00061750,13942
1732,MOVRBNB,0.000,0.00000000,0.00000000,0.00000000,0
1733,MOVRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1734,MOVRUSDT,-12.355,30.66700000,31.00000000,25.89600000,491404
1735,CITYBTC,-0.295,0.00006780,0.00006880,0.00006740,1990
1736,CITYBNB,0.000,0.00000000,0.00000000,0.00000000,0
1737,CITYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1738,CITYUSDT,-1.824,2.90500000,2.91000000,2.83200000,3592
1739,ENSBTC,-2.305,0.00024300,0.00024390,0.00023120,1424
1740,ENSBNB,-3.887,0.03216000,0.03269000,0.03077000,385
1741,ENSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1742,ENSUSDT,-4.011,10.47000000,10.49000000,9.57000000,42111
1743,SANDETH,2.014,0.00024830,0.00025330,0.00024400,476
1744,DOTETH,-0.633,0.00363100,0.00368400,0.00355200,1496
1745,MATICETH,-1.503,0.00042580,0.00043100,0.00041460,3787
1746,ANKRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1747,SANDTRY,0.228,17.57000000,17.64000000,16.84000000,2673
1748,MANABRL,0.000,0.00000000,0.00000000,0.00000000,0
1749,KP3RUSDT,-0.634,82.05000000,84.18000000,77.57000000,47588
1750,QIUSDT,-10.017,0.02296000,0.02297000,0.01947000,91993
1751,QIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1752,QIBNB,0.000,0.00000000,0.00000000,0.00000000,0
1753,QIBTC,-7.547,0.00000053,0.00000053,0.00000047,2108
1754,PORTOBTC,-1.432,0.00004888,0.00004951,0.00004767,2693
1755,PORTOUSDT,-3.419,2.10600000,2.11200000,2.00200000,8603
1756,PORTOTRY,-1.928,62.75000000,62.91000000,60.71000000,1690
1757,PORTOEUR,-1.071,1.86700000,1.87300000,1.83800000,20
1758,POWRUSDT,-2.849,0.40370000,0.42380000,0.38900000,34119
1759,POWRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1760,AVAXETH,-0.980,0.01735000,0.01766000,0.01677000,2792
1761,SLPTRY,-3.144,0.09954000,0.10009000,0.09464000,2465
1762,FISTRY,0.000,0.00000000,0.00000000,0.00000000,0
1763,LRCTRY,-5.679,10.39000000,10.52000000,9.33000000,5634
1764,CHRETH,2.452,0.00007750,0.00008140,0.00007650,538
1765,FISBIDR,0.000,0.00,0.00,0.00,0
1766,VGXUSDT,-1.964,0.14260000,0.14320000,0.13560000,15298
1767,GALAETH,-0.373,0.00001342,0.00001348,0.00001317,770
1768,JASMYUSDT,-4.310,0.00682200,0.00684900,0.00631800,39504
1769,JASMYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1770,JASMYBNB,0.000,0.00000000,0.00000000,0.00000000,0
1771,JASMYBTC,0.000,0.00000000,0.00000000,0.00000000,0
1772,AMPBTC,0.000,0.00000000,0.00000000,0.00000000,0
1773,AMPBNB,0.000,0.00000000,0.00000000,0.00000000,0
1774,AMPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1775,AMPUSDT,-2.649,0.00373700,0.00375200,0.00357300,10487
1776,PLABTC,0.395,0.00000506,0.00000513,0.00000501,634
1777,PLABNB,0.000,0.00000000,0.00000000,0.00000000,0
1778,PLABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1779,PLAUSDT,-1.336,0.21710000,0.21910000,0.20800000,5256
1780,PYRBTC,-4.790,0.00018370,0.00018420,0.00016540,4084
1781,PYRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1782,PYRUSDT,-6.599,7.88000000,7.93000000,6.95600000,74050
1783,RNDRBTC,-1.090,0.00011010,0.00011130,0.00010550,6579
1784,RNDRUSDT,-2.936,4.73500000,4.75200000,4.43200000,130614
1785,RNDRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1786,ALCXBTC,10.545,0.00060880,0.00076000,0.00059230,5943
1787,ALCXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1788,ALCXUSDT,8.716,26.16000000,31.81000000,24.86000000,108339
1789,SANTOSBTC,-0.839,0.00007268,0.00007449,0.00007207,3323
1790,SANTOSUSDT,-2.594,3.12200000,3.12400000,3.01100000,9703
1791,SANTOSBRL,0.000,0.00000000,0.00000000,0.00000000,0
1792,SANTOSTRY,-0.915,92.90000000,93.80000000,90.66000000,2470
1793,MCBTC,0.000,0.00000000,0.00000000,0.00000000,0
1794,MCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1795,MCUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1796,BELTRY,0.861,22.08000000,22.29000000,21.53000000,2774
1797,COCOSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1798,DENTTRY,-3.919,0.04083000,0.04223000,0.03890000,2369
1799,ENJTRY,-4.370,11.67000000,11.70000000,10.87000000,2669
1800,NEORUB,0.000,0.00000000,0.00000000,0.00000000,0
1801,SANDAUD,0.000,0.00000000,0.00000000,0.00000000,0
1802,SLPBIDR,0.000,0.00,0.00,0.00,0
1803,ANYBTC,0.000,0.00000000,0.00000000,0.00000000,0
1804,ANYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1805,ANYUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1806,BICOBTC,-1.606,0.00000934,0.00000968,0.00000908,1406
1807,BICOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1808,BICOUSDT,-3.193,0.40090000,0.40910000,0.37560000,28205
1809,FLUXBTC,-2.602,0.00001537,0.00001627,0.00001492,3904
1810,FLUXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1811,FLUXUSDT,-4.685,0.66170000,0.68280000,0.62320000,15612
1812,ALICETRY,-1.743,44.17000000,44.55000000,42.21000000,1153
1813,FXSUSDT,-3.083,9.21100000,9.30000000,8.83900000,35553
1814,GALABRL,-2.489,0.15670000,0.15760000,0.14790000,315
1815,GALATRY,-1.884,0.94990000,0.95500000,0.90010000,3429
1816,LUNATRY,-3.573,26.59000000,26.65000000,25.12000000,8651
1817,REQBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1818,SANDBRL,0.000,0.00000000,0.00000000,0.00000000,0
1819,MANABIDR,0.000,0.00,0.00,0.00,0
1820,SANDBIDR,0.000,0.00,0.00,0.00,0
1821,VOXELBTC,-3.659,0.00000574,0.00000578,0.00000551,2094
1822,VOXELBNB,0.000,0.00000000,0.00000000,0.00000000,0
1823,VOXELBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1824,VOXELUSDT,-5.301,0.24710000,0.24780000,0.23000000,9233
1825,COSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1826,CTXCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1827,FTMTRY,-3.803,14.77800000,14.84500000,13.83000000,2881
1828,MANABNB,0.000,0.00000000,0.00000000,0.00000000,0
1829,MINATRY,-3.199,41.26000000,42.21000000,38.00000000,14687
1830,XTZTRY,-2.181,31.64000000,32.01000000,30.12000000,277
1831,HIGHBTC,-2.099,0.00004144,0.00004171,0.00004020,799
1832,HIGHBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1833,HIGHUSDT,-3.822,1.77900000,1.79100000,1.65700000,20257
1834,CVXBTC,-3.390,0.00008850,0.00009030,0.00008450,3896
1835,CVXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1836,CVXUSDT,-5.925,3.73000000,3.73500000,3.43600000,13924
1837,PEOPLEBTC,-3.030,0.00000033,0.00000034,0.00000032,810
1838,PEOPLEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1839,PEOPLEUSDT,-5.602,0.01428000,0.01434000,0.01330000,13805
1840,OOKIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1841,OOKIUSDT,-4.720,0.00241500,0.00242600,0.00227500,9130
1842,COCOSTRY,0.000,0.00000000,0.00000000,0.00000000,0
1843,GXSBNB,0.000,0.00000000,0.00000000,0.00000000,0
1844,LINKBNB,-5.002,0.05058000,0.05110000,0.04769000,594
1845,LUNAETH,0.000,0.00000000,0.00000000,0.00000000,0
1846,MDTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1847,NULSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1848,SPELLBTC,0.000,0.00000000,0.00000000,0.00000000,0
1849,SPELLUSDT,-5.225,0.00068130,0.00068430,0.00063620,19876
1850,SPELLBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1851,USTBTC,0.000,0.00000000,0.00000000,0.00000000,0
1852,USTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1853,USTUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1854,JOEBTC,-0.204,0.00001472,0.00001487,0.00001421,772
1855,JOEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1856,JOEUSDT,-1.940,0.63400000,0.63460000,0.59560000,25987
1857,ATOMETH,-2.564,0.00483700,0.00484200,0.00464100,1177
1858,DUSKBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1859,EGLDETH,-0.766,0.03002000,0.03118000,0.02959000,286
1860,ICPETH,15.178,0.00405200,0.00466700,0.00395800,1060
1861,LUNABRL,0.000,0.00000000,0.00000000,0.00000000,0
1862,LUNAUST,0.000,0.00000000,0.00000000,0.00000000,0
1863,NEARETH,-0.123,0.00162500,0.00164700,0.00155000,2464
1864,ROSEBNB,0.000,0.00000000,0.00000000,0.00000000,0
1865,VOXELETH,0.000,0.00000000,0.00000000,0.00000000,0
1866,ALICEBNB,0.000,0.00000000,0.00000000,0.00000000,0
1867,ATOMTRY,-4.152,342.00000000,342.60000000,320.00000000,2181
1868,ETHUST,0.000,0.00000000,0.00000000,0.00000000,0
1869,GALAAUD,0.000,0.00000000,0.00000000,0.00000000,0
1870,LRCBNB,0.000,0.00000000,0.00000000,0.00000000,0
1871,ONEETH,0.000,0.00000000,0.00000000,0.00000000,0
1872,OOKIBNB,0.000,0.00000000,0.00000000,0.00000000,0
1873,ACHBTC,-1.923,0.00000052,0.00000054,0.00000050,2356
1874,ACHBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1875,ACHUSDT,-4.344,0.02233000,0.02300000,0.02102000,33587
1876,IMXBTC,-1.855,0.00005444,0.00005652,0.00005301,1955
1877,IMXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1878,IMXUSDT,-3.575,2.33820000,2.38290000,2.20340000,72422
1879,GLMRBTC,-6.385,0.00001159,0.00001231,0.00001055,2852
1880,GLMRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1881,GLMRUSDT,-8.129,0.49820000,0.49920000,0.43860000,99904
1882,ATOMBIDR,0.000,0.00,0.00,0.00,0
1883,DYDXETH,0.000,0.00000000,0.00000000,0.00000000,0
1884,FARMETH,0.000,0.00000000,0.00000000,0.00000000,0
1885,FORBNB,0.000,0.00000000,0.00000000,0.00000000,0
1886,ICPTRY,13.662,286.20000000,325.30000000,273.70000000,7159
1887,JASMYETH,0.000,0.00000000,0.00000000,0.00000000,0
1888,LINABNB,0.000,0.00000000,0.00000000,0.00000000,0
1889,OOKIETH,0.000,0.00000000,0.00000000,0.00000000,0
1890,ROSEETH,0.340,0.00005593,0.00005889,0.00005412,2150
1891,UMABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1892,UNIETH,-1.322,0.00325300,0.00338600,0.00319800,3085
1893,XTZETH,0.000,0.00000000,0.00000000,0.00000000,0
1894,LOKABTC,-3.846,0.00000780,0.00000782,0.00000731,2651
1895,LOKABNB,-5.295,0.00105570,0.00107370,0.00097630,108
1896,LOKABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1897,LOKAUSDT,-5.804,0.33600000,0.33620000,0.30500000,15076
1898,ATOMBRL,0.000,0.00000000,0.00000000,0.00000000,0
1899,BNBUST,0.000,0.00000000,0.00000000,0.00000000,0
1900,CRVETH,-2.244,0.00028070,0.00028200,0.00027150,405
1901,HIGHBNB,-3.972,0.00564000,0.00564100,0.00532000,129
1902,NEARRUB,0.000,0.00000000,0.00000000,0.00000000,0
1903,ROSETRY,-1.163,3.95400000,4.08600000,3.73800000,6144
1904,SCRTUSDT,-3.622,0.51630000,0.52060000,0.48230000,19826
1905,API3BTC,-3.250,0.00004461,0.00004646,0.00004303,1679
1906,API3BUSD,0.000,0.00000000,0.00000000,0.00000000,0
1907,API3USDT,-5.159,1.91900000,1.94700000,1.79300000,27759
1908,BTTCUSDT,-4.098,0.00000122,0.00000123,0.00000116,9553
1909,BTTCUSDC,0.000,0.00000000,0.00000000,0.00000000,0
1910,BTTCTRY,-2.119,0.00003634,0.00003663,0.00003535,5263
1911,ACABTC,-1.923,0.00000260,0.00000307,0.00000249,7732
1912,ACABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1913,ACAUSDT,-3.918,0.11230000,0.12880000,0.10420000,86663
1914,ANCBTC,0.000,0.00000000,0.00000000,0.00000000,0
1915,ANCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1916,ANCUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1917,BDOTDOT,0.000,0.00000000,0.00000000,0.00000000,0
1918,XNOBTC,-1.994,0.00002658,0.00002676,0.00002549,674
1919,XNOETH,0.000,0.00000000,0.00000000,0.00000000,0
1920,XNOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1921,XNOUSDT,-3.581,1.14500000,1.14800000,1.06600000,7935
1922,COSTRY,-1.557,0.26340000,0.26540000,0.25160000,640
1923,KAVAETH,-1.146,0.00038400,0.00038500,0.00037830,148
1924,MCBNB,0.000,0.00000000,0.00000000,0.00000000,0
1925,ONETRY,-3.041,0.59850000,0.60140000,0.55670000,1817
1926,WOOBTC,-4.871,0.00001047,0.00001048,0.00000985,2684
1927,WOOBNB,-6.449,0.00141100,0.00142300,0.00131000,249
1928,WOOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1929,WOOUSDT,-5.944,0.44750000,0.45150000,0.41130000,57606
1930,CELRETH,0.000,0.00000000,0.00000000,0.00000000,0
1931,PEOPLEBNB,0.000,0.00000000,0.00000000,0.00000000,0
1932,SLPBNB,0.000,0.00000000,0.00000000,0.00000000,0
1933,SPELLBNB,0.000,0.00000000,0.00000000,0.00000000,0
1934,SPELLTRY,-3.596,0.02030000,0.02040000,0.01926000,1873
1935,TFUELBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1936,AXSTRY,-1.969,279.30000000,279.80000000,266.60000000,1344
1937,DARTRY,-5.707,4.80100000,4.84600000,4.48700000,1872
1938,NEARTRY,-1.738,115.07000000,115.40000000,106.70000000,3123
1939,IDEXBNB,0.000,0.00000000,0.00000000,0.00000000,0
1940,ALPINEEUR,-1.327,1.80900000,1.80900000,1.77900000,16
1941,ALPINETRY,-0.302,59.62000000,60.79000000,58.70000000,1738
1942,ALPINEUSDT,-2.046,2.00400000,2.01500000,1.94000000,6234
1943,ALPINEBTC,0.107,0.00004654,0.00004812,0.00004645,1523
1944,TUSDT,-4.891,0.02617000,0.02632000,0.02452000,19234
1945,TBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1946,API3BNB,0.000,0.00000000,0.00000000,0.00000000,0
1947,BETAETH,-4.013,0.00003489,0.00003515,0.00003335,207
1948,INJTRY,-1.490,1110.48000000,1115.00000000,1030.00000000,5539
1949,TLMBNB,0.000,0.00000000,0.00000000,0.00000000,0
1950,ASTRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1951,ASTRUSDT,1.639,0.12810000,0.13820000,0.12220000,121697
1952,API3TRY,-3.497,57.19000000,58.53000000,54.34000000,1221
1953,GLMRBNB,0.000,0.00000000,0.00000000,0.00000000,0
1954,MBOXTRY,-3.707,11.60000000,11.71000000,10.75000000,2566
1955,NBTBIDR,0.000,0.00,0.00,0.00,0
1956,NBTUSDT,0.000,0.00000000,0.00000000,0.00000000,0
1957,GMTBTC,-3.709,0.00000728,0.00000736,0.00000698,2948
1958,GMTBNB,-6.244,0.00099300,0.00099300,0.00092200,454
1959,GMTBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1960,GMTUSDT,-5.366,0.31310000,0.31490000,0.29030000,72390
1961,ANCBNB,0.000,0.00000000,0.00000000,0.00000000,0
1962,ATOMEUR,-6.038,10.40000000,10.40000000,9.61000000,415
1963,GALAEUR,-3.798,0.02896000,0.02906000,0.02720000,349
1964,KSMETH,0.000,0.00000000,0.00000000,0.00000000,0
1965,UMATRY,-2.500,68.41000000,68.99000000,63.93000000,761
1966,KDABTC,-3.844,0.00002940,0.00003108,0.00002725,3194
1967,KDABUSD,0.000,0.00000000,0.00000000,0.00000000,0
1968,KDAUSDT,-5.617,1.26400000,1.31700000,1.13500000,42164
1969,APEUSDT,-5.078,1.73300000,1.74100000,1.62600000,47966
1970,APEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1971,APEBTC,-3.569,0.00004035,0.00004039,0.00003883,2836
1972,ALPINEBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1973,LUNAGBP,0.000,0.00000000,0.00000000,0.00000000,0
1974,NEAREUR,-3.314,3.50000000,3.50400000,3.22800000,558
1975,TWTTRY,-2.479,38.72000000,39.03000000,37.39000000,1493
1976,WAVESEUR,0.000,0.00000000,0.00000000,0.00000000,0
1977,APEEUR,-5.750,1.60000000,1.61000000,1.50700000,141
1978,APEGBP,0.000,0.00000000,0.00000000,0.00000000,0
1979,APETRY,-3.772,51.70000000,52.44000000,49.24000000,4544
1980,BSWUSDT,5.626,0.11910000,0.13400000,0.11400000,60499
1981,BSWBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1982,BSWBNB,5.321,0.00037590,0.00042180,0.00036620,1253
1983,APEBNB,-4.055,0.00550000,0.00556000,0.00509100,371
1984,GMTBRL,0.000,0.00000000,0.00000000,0.00000000,0
1985,GMTETH,-2.133,0.00013130,0.00013400,0.00012780,536
1986,JASMYTRY,-2.775,0.20323900,0.20400000,0.19126300,2271
1987,SANTOSBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1988,APEAUD,0.000,0.00000000,0.00000000,0.00000000,0
1989,BIFIUSDT,-1.996,395.80000000,411.00000000,379.90000000,7670
1990,GMTEUR,-5.417,0.28430000,0.28500000,0.26430000,1080
1991,IMXBNB,0.000,0.00000000,0.00000000,0.00000000,0
1992,RUNEETH,-2.261,0.00235320,0.00235320,0.00228270,436
1993,AVAXGBP,0.000,0.00000000,0.00000000,0.00000000,0
1994,MULTIBTC,-0.755,0.00004503,0.00004529,0.00004444,1126
1995,MULTIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
1996,MULTIUSDT,-2.281,1.92900000,1.94000000,1.84800000,13275
1997,APEETH,-2.219,0.00073000,0.00073260,0.00071320,504
1998,BSWETH,0.000,0.00000000,0.00000000,0.00000000,0
1999,FILTRY,-3.926,184.39000000,185.37000000,171.14000000,1994
2000,FTMEUR,-5.058,0.44880000,0.45050000,0.41540000,520
2001,GMTGBP,0.000,0.00000000,0.00000000,0.00000000,0
2002,ZILTRY,-1.919,0.77130000,0.77390000,0.74230000,688
2003,GMTTRY,-4.077,9.32000000,9.38000000,8.79000000,2974
2004,WAVESTRY,-3.488,85.44000000,85.84000000,81.17000000,2513
2005,BTCUST,0.000,0.00000000,0.00000000,0.00000000,0
2006,ASTRBTC,3.691,0.00000298,0.00000329,0.00000291,6408
2007,ASTRETH,0.000,0.00000000,0.00000000,0.00000000,0
2008,BSWTRY,7.504,3.54500000,4.06000000,3.38600000,16829
2009,FTTETH,0.000,0.00000000,0.00000000,0.00000000,0
2010,FUNBNB,-3.257,0.00002180,0.00002196,0.00002080,137
2011,PORTOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2012,STEEMUSDT,-3.225,0.25430000,0.25590000,0.24340000,14913
2013,ZILEUR,0.000,0.00000000,0.00000000,0.00000000,0
2014,APEBRL,0.000,0.00000000,0.00000000,0.00000000,0
2015,AUDIOTRY,-4.426,7.93100000,8.04700000,7.43700000,2123
2016,BTTCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2017,GMTAUD,0.000,0.00000000,0.00000000,0.00000000,0
2018,MBLBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2019,MOBUSDT,-4.124,0.58200000,0.58300000,0.54500000,8737
2020,MOBBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2021,MOBBTC,-2.435,0.00001355,0.00001372,0.00001305,2666
2022,NEXOUSDT,-2.602,0.88400000,0.88500000,0.84700000,6975
2023,NEXOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2024,NEXOBTC,-0.779,0.00002054,0.00002079,0.00002028,3736
2025,REIUSDT,-3.410,0.03402000,0.03434000,0.03250000,8909
2026,REIBNB,0.000,0.00000000,0.00000000,0.00000000,0
2027,REIETH,0.000,0.00000000,0.00000000,0.00000000,0
2028,GALUSDT,-1.850,2.43300000,2.55700000,2.30000000,47634
2029,GALBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2030,GALBNB,0.000,0.00000000,0.00000000,0.00000000,0
2031,GALBTC,0.142,0.00005648,0.00006066,0.00005484,3151
2032,JASMYEUR,0.000,0.00000000,0.00000000,0.00000000,0
2033,KNCBNB,0.000,0.00000000,0.00000000,0.00000000,0
2034,SHIBGBP,0.000,0.00000000,0.00000000,0.00000000,0
2035,GALEUR,0.000,0.00000000,0.00000000,0.00000000,0
2036,GALTRY,-0.631,72.89000000,76.87000000,69.52000000,2357
2037,LDOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2038,LDOUSDT,2.736,2.70500000,2.99000000,2.59300000,181559
2039,LDOBTC,4.653,0.00006297,0.00007085,0.00006164,4848
2040,ENSTRY,-2.576,310.60000000,310.60000000,288.00000000,1589
2041,DAREUR,-7.561,0.14614000,0.14721000,0.13470000,178
2042,DARETH,0.000,0.00000000,0.00000000,0.00000000,0
2043,ALGOETH,-2.610,0.00009960,0.00010010,0.00009620,244
2044,ALGOTRY,-4.219,7.06400000,7.10000000,6.60100000,1402
2045,GALETH,0.000,0.00000000,0.00000000,0.00000000,0
2046,EPXUSDT,-3.450,0.00024350,0.00024470,0.00023060,5630
2047,EPXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2048,RUNETRY,0.000,0.00000000,0.00000000,0.00000000,0
2049,GALBRL,0.000,0.00000000,0.00000000,0.00000000,0
2050,STEEMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2051,CVCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2052,REIBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2053,DREPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2054,AKROBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2055,PUNDIXBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2056,LUNCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2057,USTCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2058,OPBTC,0.462,0.00008654,0.00009388,0.00008309,18542
2059,OPBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2060,OPUSDT,-1.318,3.71800000,3.94400000,3.50000000,345325
2061,OGBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2062,KEYBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2063,ASRBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2064,FIROBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2065,NKNBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2066,OPBNB,-1.801,0.01176900,0.01259500,0.01132200,4721
2067,OPEUR,-1.718,3.37600000,3.57500000,3.19800000,837
2068,GTOBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2069,SNXETH,-1.287,0.00171000,0.00171700,0.00166500,537
2070,WBTCBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2071,BELETH,0.000,0.00000000,0.00000000,0.00000000,0
2072,LITETH,0.000,0.00000000,0.00000000,0.00000000,0
2073,LEVERUSDT,-9.392,0.00202300,0.00204800,0.00177800,87413
2074,LEVERBUSD,0.000,0.00000000,0.00000000,0.00000000,0
2075,BURGERETH,0.000,0.00000000,0.00000000,0.00000000,0
2076,PEOPLEETH,0.000,0.00000000,0.00000000,0.00000000,0
2077,UNFIETH,0.000,0.00000000,0.00000000,0.00000000,0
2078,BONDETH,0.000,0.00000000,0.00000000,0.00000000,0
2079,STORJTRY,0.092,21.75000000,22.52000000,20.82000000,8417
2080,OPETH,1.788,0.00156600,0.00172700,0.00151100,12793
2081,ETCTRY,-0.539,686.20000000,702.10000000,652.90000000,1277
2082,WINGETH,0.000,0.00000000,0.00000000,0.00000000,0
2083,FILETH,-2.232,0.00259900,0.00261800,0.00249800,2479
2084,GLMBUSD,0.000,0.00000000,0.00000000,0.00000000,0
